The test group: G_1 
sentenceID:/correctFrame/totalFrame/rate_frame/correctSign/groundtruth/rate_sign/distance/insert/delete/substitute
S0000:	215	604	0.355960	5	10	0.500000	6	1	4	0
S0001:	172	602	0.285714	4	10	0.400000	6	0	5	1
S0002:	196	642	0.305296	4	10	0.400000	6	0	4	2
S0003:	148	570	0.259649	3	10	0.300000	7	0	5	1
S0004:	279	542	0.514760	4	10	0.400000	8	2	2	4
S0005:	295	532	0.554511	7	10	0.700000	4	1	3	0
S0006:	305	618	0.493528	6	10	0.600000	4	0	1	1
S0007:	409	610	0.670492	7	10	0.700000	3	0	3	0
S0008:	306	669	0.457399	5	10	0.500000	5	0	5	0
S0009:	106	616	0.172078	3	10	0.300000	7	0	5	2
S0010:	331	582	0.568729	6	10	0.600000	4	0	2	2
S0011:	282	576	0.489583	6	10	0.600000	4	0	3	1
S0012:	204	564	0.361702	5	10	0.500000	6	1	3	2
S0013:	253	565	0.447788	5	10	0.500000	5	0	3	2
S0014:	80	654	0.122324	3	10	0.300000	7	0	4	3
S0015:	182	564	0.322695	4	10	0.400000	6	0	3	3
S0016:	311	593	0.524452	6	10	0.600000	4	0	3	1
S0017:	252	580	0.434483	5	10	0.500000	5	0	5	0
S0018:	400	575	0.695652	7	10	0.700000	4	1	0	3
S0019:	249	598	0.416388	6	10	0.600000	4	0	3	1
S0020:	186	516	0.360465	4	10	0.400000	6	0	5	1
S0021:	191	640	0.298438	4	10	0.400000	6	0	2	4
S0022:	235	609	0.385878	6	10	0.600000	4	0	2	2
S0023:	336	681	0.493392	7	10	0.700000	3	0	3	0
S0024:	288	634	0.454259	5	10	0.500000	5	0	4	1
S0025:	334	552	0.605072	7	10	0.700000	3	0	3	0
S0026:	326	651	0.500768	7	10	0.700000	4	1	2	1
S0027:	351	587	0.597956	7	10	0.700000	6	3	2	1
S0028:	360	701	0.513552	6	10	0.600000	6	2	4	0
S0029:	273	562	0.485765	6	10	0.600000	4	0	2	1
S0030:	126	517	0.243714	4	10	0.400000	6	0	5	1
S0031:	264	647	0.408037	5	10	0.500000	6	1	3	2
S0032:	325	644	0.504658	7	10	0.700000	3	0	3	0
S0033:	422	653	0.646248	7	10	0.700000	3	0	2	1
S0034:	293	573	0.511344	6	10	0.600000	4	0	4	0
S0035:	272	590	0.461017	5	10	0.500000	5	0	5	0
S0036:	187	545	0.343119	5	10	0.500000	5	0	4	1
S0037:	299	568	0.526408	4	10	0.400000	6	0	1	5
S0038:	150	539	0.278293	3	10	0.300000	7	0	2	5
S0039:	322	612	0.526144	6	10	0.600000	4	0	4	0
S0040:	407	630	0.646032	6	10	0.600000	6	1	5	0
S0041:	205	575	0.356522	5	10	0.500000	5	0	3	0
S0042:	232	608	0.381579	7	10	0.700000	3	0	2	1
S0043:	175	487	0.359343	6	10	0.600000	4	0	3	1
S0044:	320	623	0.513644	7	10	0.700000	4	1	2	1
S0045:	358	681	0.525698	6	10	0.600000	5	1	4	0
S0046:	345	581	0.593804	6	10	0.600000	4	0	4	0
S0047:	225	616	0.365260	4	10	0.400000	6	0	3	3
S0048:	310	703	0.440967	5	10	0.500000	5	0	5	0
S0049:	364	721	0.504854	7	10	0.700000	3	0	2	1
S0050:	356	543	0.655617	7	10	0.700000	3	0	0	3
S0051:	373	640	0.582812	7	10	0.700000	3	0	3	0
S0052:	309	642	0.481308	7	10	0.700000	4	1	3	0
S0053:	222	642	0.345794	5	10	0.500000	5	0	5	0
S0054:	213	573	0.371728	5	10	0.500000	5	0	4	1
S0055:	208	583	0.356775	6	10	0.600000	4	0	4	0
S0056:	122	548	0.222628	3	10	0.300000	7	0	5	2
S0057:	239	646	0.369969	5	10	0.500000	6	1	5	0
S0058:	335	654	0.512232	5	10	0.500000	5	0	5	0
S0059:	350	716	0.488827	3	10	0.300000	7	0	4	3
S0060:	393	726	0.541322	6	10	0.600000	4	0	4	0
S0061:	303	695	0.435971	7	10	0.700000	3	0	2	1
S0062:	125	554	0.225632	3	10	0.300000	7	0	5	0
S0063:	352	634	0.555205	8	10	0.800000	2	0	0	2
S0064:	303	657	0.461187	5	10	0.500000	5	0	3	2
S0065:	212	517	0.410058	7	10	0.700000	4	1	2	1
S0066:	249	532	0.468045	5	10	0.500000	5	0	4	1
S0067:	279	560	0.498214	7	10	0.700000	4	0	4	0
S0068:	272	554	0.490975	6	10	0.600000	4	0	4	0
S0069:	159	558	0.284946	3	10	0.300000	7	0	1	6
S0070:	275	603	0.456053	5	10	0.500000	5	0	3	2
S0071:	353	667	0.529235	5	10	0.500000	5	0	2	3
S0072:	403	666	0.605105	7	10	0.700000	3	0	2	1
S0073:	306	615	0.497561	5	10	0.500000	6	1	4	1
S0074:	302	576	0.524306	6	10	0.600000	4	0	3	1
S0075:	252	529	0.476371	7	10	0.700000	6	3	1	2
S0076:	244	587	0.415673	5	10	0.500000	8	2	4	2
S0077:	241	564	0.427305	5	10	0.500000	9	4	2	3
S0078:	371	657	0.564688	7	10	0.700000	3	0	2	1
S0079:	319	706	0.451841	5	10	0.500000	5	0	2	3
S0080:	329	579	0.568221	8	10	0.800000	3	1	2	0
S0081:	250	566	0.441696	5	10	0.500000	5	0	5	0
S0082:	121	601	0.201331	3	10	0.300000	7	0	7	0
S0083:	264	565	0.467257	6	10	0.600000	8	4	2	2
