The test group: G_19 
sentenceID:/correctFrame/totalFrame/rate_frame/correctSign/groundtruth/rate_sign/distance/insert/delete/substitute
S0088:	231	319	0.724138	10	10	1.000000	6	6	0	0
S0089:	207	283	0.731449	10	10	1.000000	8	7	1	0
S0090:	181	276	0.655797	9	10	0.900000	10	7	1	1
S0091:	192	291	0.659794	9	10	0.900000	6	5	0	1
S0092:	194	292	0.664384	9	10	0.900000	13	12	0	1
S0093:	191	267	0.715356	10	10	1.000000	5	5	0	0
S0094:	213	284	0.750000	9	10	0.900000	5	4	0	1
S0095:	198	271	0.730627	10	10	1.000000	7	7	0	0
S0096:	214	289	0.740484	10	10	1.000000	10	10	0	0
S0097:	179	289	0.619377	9	10	0.900000	7	6	0	1
S0098:	226	282	0.801418	10	10	1.000000	2	1	1	0
S0099:	238	311	0.765273	10	10	1.000000	7	6	1	0
Ave.:	19217	28545	0.673218	956	1000	0.956000	781	669	50	39 
