The test group: G_1 
sentenceID:/correctFrame/totalFrame/rate_frame/correctSign/groundtruth/rate_sign/distance/insert/delete/substitute
S00800:	0	1249	0.000000	8	10	0.800000	17	13	1	2
S00801:	0	1374	0.000000	8	11	0.727273	16	9	2	2
S00802:	0	1211	0.000000	7	10	0.700000	20	16	1	3
S00803:	0	1299	0.000000	9	10	0.900000	13	11	1	1
S00804:	0	1218	0.000000	9	9	1.000000	14	12	1	0
S00805:	0	1247	0.000000	8	10	0.800000	13	10	1	2
S00806:	0	1333	0.000000	6	10	0.600000	10	5	2	3
S00807:	0	1228	0.000000	8	9	0.888889	7	5	1	1
S00808:	0	1292	0.000000	8	11	0.727273	15	12	0	3
S00809:	0	1293	0.000000	5	10	0.500000	17	12	0	5
S00810:	0	1309	0.000000	8	9	0.888889	16	11	2	0
S00811:	0	1228	0.000000	11	11	1.000000	12	11	1	0
S00812:	0	1274	0.000000	1	8	0.125000	7	0	2	5
S00813:	0	1286	0.000000	7	11	0.636364	14	4	2	3
S00814:	0	1373	0.000000	8	10	0.800000	16	14	0	2
S00815:	0	1300	0.000000	8	10	0.800000	13	10	1	2
S00816:	0	1286	0.000000	5	10	0.500000	14	8	1	5
S00817:	0	1270	0.000000	8	10	0.800000	16	11	1	2
S00818:	0	1320	0.000000	8	10	0.800000	18	15	3	0
S00819:	0	1365	0.000000	10	10	1.000000	19	17	1	0
S00820:	0	1351	0.000000	5	8	0.625000	23	20	1	2
S00821:	0	1383	0.000000	8	10	0.800000	20	18	0	2
S00822:	0	1282	0.000000	8	10	0.800000	18	15	1	2
S00823:	0	1309	0.000000	6	10	0.600000	13	8	1	4
S00824:	0	1326	0.000000	7	10	0.700000	15	12	0	3
S00825:	0	1252	0.000000	7	9	0.777778	16	14	0	2
S00826:	0	1244	0.000000	9	10	0.900000	19	16	1	1
S00827:	0	1282	0.000000	8	9	0.888889	20	18	1	1
S00828:	0	1363	0.000000	9	11	0.818182	24	20	1	2
S00829:	0	1309	0.000000	8	11	0.727273	18	15	0	3
S00830:	0	1344	0.000000	10	11	0.909091	18	15	1	1
S00831:	0	1372	0.000000	8	10	0.800000	17	14	1	2
S00832:	0	1338	0.000000	8	10	0.800000	15	12	1	2
S00833:	0	1277	0.000000	7	10	0.700000	16	12	1	3
S00834:	0	1256	0.000000	6	9	0.666667	21	15	1	3
S00835:	0	1295	0.000000	9	9	1.000000	20	18	1	0
S00836:	0	1373	0.000000	9	10	0.900000	20	18	1	1
S00837:	0	1216	0.000000	7	10	0.700000	20	17	0	3
S00838:	0	1216	0.000000	7	10	0.700000	20	17	0	3
S00839:	0	1287	0.000000	7	9	0.777778	14	11	2	1
S00840:	0	1287	0.000000	7	9	0.777778	14	11	2	1
S00841:	0	1282	0.000000	8	10	0.800000	21	17	1	2
S00842:	0	1282	0.000000	8	10	0.800000	21	17	1	2
S00843:	0	1277	0.000000	9	10	0.900000	19	14	1	1
S00844:	0	1277	0.000000	9	10	0.900000	19	14	1	1
S00845:	0	1299	0.000000	6	9	0.666667	15	12	0	3
S00846:	0	1329	0.000000	8	12	0.666667	17	10	1	4
S00847:	0	1307	0.000000	5	10	0.500000	26	21	0	5
S00848:	0	1267	0.000000	8	9	0.888889	26	23	1	1
S00849:	0	1302	0.000000	6	10	0.600000	14	8	1	4
S00850:	0	1356	0.000000	9	11	0.818182	13	11	0	2
S00851:	0	1200	0.000000	10	10	1.000000	12	11	1	0
S00852:	0	1252	0.000000	7	9	0.777778	12	9	1	2
S00853:	0	1289	0.000000	9	10	0.900000	15	12	1	1
S00854:	0	1386	0.000000	9	11	0.818182	13	10	1	2
S00855:	0	1199	0.000000	9	11	0.818182	5	3	0	2
S00856:	0	1304	0.000000	10	11	0.909091	7	4	1	1
S00857:	0	1265	0.000000	9	10	0.900000	13	12	0	1
S00858:	0	1290	0.000000	8	10	0.800000	8	5	1	2
S00859:	0	1241	0.000000	9	10	0.900000	13	12	0	1
S00860:	0	1290	0.000000	7	10	0.700000	8	4	1	3
S00861:	0	1282	0.000000	9	11	0.818182	14	11	1	2
S00862:	0	1222	0.000000	9	10	0.900000	12	10	2	0
S00863:	0	1268	0.000000	8	10	0.800000	8	6	0	2
S00864:	0	1233	0.000000	8	9	0.888889	6	3	1	1
S00865:	0	1288	0.000000	8	11	0.727273	21	13	1	3
S00866:	0	1174	0.000000	8	10	0.800000	14	12	0	2
S00867:	0	1336	0.000000	8	10	0.800000	13	9	1	2
S00868:	0	1282	0.000000	9	11	0.818182	13	10	1	2
S00869:	0	1242	0.000000	7	9	0.777778	9	7	0	2
S00870:	0	1249	0.000000	10	10	1.000000	8	8	0	0
S00871:	0	1329	0.000000	9	11	0.818182	10	8	0	2
S00872:	0	1328	0.000000	8	10	0.800000	9	6	1	2
S00873:	0	1165	0.000000	10	10	1.000000	11	10	1	0
S00874:	0	1252	0.000000	7	10	0.700000	17	12	1	3
S00875:	0	1297	0.000000	8	9	0.888889	15	12	1	1
S00876:	0	1305	0.000000	6	10	0.600000	9	2	2	3
S00877:	0	1289	0.000000	6	10	0.600000	9	4	2	3
S00878:	0	1256	0.000000	5	9	0.555556	11	7	0	4
S00879:	0	1295	0.000000	9	10	0.900000	12	11	0	1
S00880:	0	1291	0.000000	6	10	0.600000	10	5	1	4
S00881:	0	1339	0.000000	8	10	0.800000	11	6	1	2
S00882:	0	1186	0.000000	6	9	0.666667	12	9	1	2
S00883:	0	1233	0.000000	10	10	1.000000	10	9	1	0
