The test group: G_1 
sentenceID:/correctFrame/totalFrame/rate_frame/correctSign/groundtruth/rate_sign/distance/insert/delete/substitute
S0088:	188	666	0.282282	9	10	0.900000	1	0	1	0
S0089:	145	557	0.260323	9	10	0.900000	1	0	1	0
S0090:	127	651	0.195084	7	10	0.700000	4	0	3	1
S0091:	158	643	0.245723	7	10	0.700000	5	1	4	0
S0092:	163	592	0.275338	9	10	0.900000	1	0	1	0
S0093:	187	666	0.280781	10	10	1.000000	1	1	0	0
S0094:	114	535	0.213084	5	10	0.500000	7	2	4	1
S0095:	199	704	0.282670	7	10	0.700000	4	1	3	0
S0096:	164	635	0.258268	7	10	0.700000	6	3	1	2
S0097:	125	559	0.223614	5	10	0.500000	5	0	4	1
S0098:	185	687	0.269287	9	10	0.900000	5	3	2	0
S0099:	106	518	0.204633	7	10	0.700000	3	0	1	2
Ave.:	15292	60468	0.252894	733	1000	0.733000	360	87	172	99 
